textID,text,selected_text,sentiment,id
6a64571f68, Twitter`s being mean w/ the pics lately! Stole mine for an entire day!,Twitter`s being mean w/ the pics lately! Stole mine for an entire day!,negative,253
4bccd1a403, say hi to dan and katherine and zachy,say hi to dan and katherine and zachy,neutral,254
3379051ba9,Just like the old days  drinkin at the old spot .,Just like the old days  drinkin at the old spot .,neutral,255
da911aaecd,sleeping in was interupted by JACK-HAMMERS at 9am ****! Universe says GET UP! But I was up intil 3am `cause I thougth I`d be sleeping in,interupted,negative,256
2cda6ae11f,Gettin my cardio on right now. Walkin to the train station awww I so miss the gym,I so miss the gym,negative,257
461d51d64e, I guess  cant request  the same song though,I guess  cant request  the same song thoug,neutral,258
aa8020f349, Don`t tease me! I`m in desperate need of an adjustment.,I`m in desperate need of an adjustment.,negative,259
44dd2e6f8d,what am i gonna do when my iphone is full!,what am i gonna do when my iphone is full!,neutral,260
a3603b45fb,its funny you said we`d never make it and look how far we`ve come....  IM BACK ON HEAHHH!  um. yeah. school :/,funny,positive,261
4dc62ccb00,Me + court =,Me + court =,neutral,262
b3829e3f62,Shoutout to Reyah my fellow Philly homegirl we`re both making the best of hard situations  (PUSH) pray until something happens.. much love,Shoutout to Reyah my fellow Philly homegirl we`re both making the best of hard situations  (PUSH) pray until something happens.. much love,neutral,263
fc07b0d2e0, haha  I need to get in better shape first.. I have cageball on thursdays == me dead on sofa the whole evening,= me dead on sofa the whole evening,negative,264
d86a421029,@_JAYYTEE yea i knw,@_JAYYTEE yea i knw,neutral,265
8c04e901c5, And I`m listening.,And I`m listening.,neutral,266
515f4c5c4a, Goodnight!!!!!!,Goodnight!,positive,267
7c8f3adcc4,ok...so i`m Twittin from my computer...its gonna be bad when i get on my phone.. cause ima be lost like ****,bad,negative,268
94d2b00f6b,Cultural tour 102 by loiusa`s family: kangaroo sight-seeing in cemetary. Lovely,Lovely,positive,269
114c455aa7, http://twitpic.com/6714p - I feel really emotional  Its been great seeing your pics and keeping up with you.  Gonna m ...,- I feel really emotional  Its been great seeing your pics and keeping up with you.  Gonna,positive,270
5b53837574, they really do. it is a crying shame.,it is a crying shame.,negative,271
265b079af3,"can`t find my trusty hair tie  My hair will spill all over the place when I run!Mom`s bands doesn`t work for me,normal ones hurt.(((",hurt.,negative,272
5ca62080b1,Mattcutts.com: Domain Umzug und neues Design http://redir.ec/iF2b ...,Mattcutts.com: Domain Umzug und neues Design http://redir.ec/iF2b ...,neutral,273
ed724fe88e,listening to some music!,listening to some music!,neutral,274
f4d97a5add, i don`t have texting.....,i don`t have texting.....,neutral,275
0817d207e3,So glad the days almost over... Another nite of me nd my pain pills alone at the crib lol. Ughh I wish this weekend was over alreadi!,Ughh I wish this weekend was over alreadi!,negative,276
3d41313eec, It was blatently your fault for just shoving it in the bag when I said no  I felt that you had very much tricked me. ****,blatently,negative,277
f78761f7ec,What`s with the gloomy weather? The sun must be too tired to come out and play  heading to victoria gardens for some impulse buys haha,What`s with the gloomy weather? The sun must be too tired to come out and play  heading to victoria gardens for some impulse buys haha,neutral,278
6865f38967,SUPER BUENO FTW!!! I am so proud of you guys.,proud,positive,279
3e3fbc1a08,wishes Happy Mother`s Day!,Happy Mother`s Day!,positive,280
3484dd8b5e,"was mostly sick when she went to bed, but woke up feeling mostly dead",dead,negative,281
fbb9cc0147,Sleeping on the streets of nyc for a celebrity...nothing new. Wish i had a huge blanket though,Sleeping on the streets of nyc for a celebrity...nothing new. Wish i had a huge blanket though,neutral,282
3e4109063d, Wow thanks a lot!  I can`t believe I didn`t think of that. XD,Wow thanks a lot!,positive,283
8feb90f81c,"Catching up on holiday expenses, and two weeks of Gift Grub","Catching up on holiday expenses, and two weeks of Gift Grub",neutral,284
1ab3877a8c,is online shopping...fantastic,fantastic,positive,285
ef2d5c0d36," yea, I was just about to say something  It`s great to hear! Ukrainian!",s great,positive,286
d23375f2e2,Is in serious pain.,Is in serious pain.,negative,287
8138f02304, I`ma need you to follow me real quick cause I can`t DM you,I`ma need you to follow me real quick cause I can`t DM you,neutral,288
d927129a61,LIVE FROM NEW YORK ITS SATURDAY NIGHT!  finally a new one,LIVE FROM NEW YORK ITS SATURDAY NIGHT!  finally a new one,neutral,289
f72ca0814a, I wish the photos on your site were bigger,I wish the photos on your site were bigger,negative,290
dd42d9d9f7,  please don`t,please don`t,neutral,291
864eadcbd9, i miss yoooooooou my poia,i miss yoooooooou,negative,292
5394086c7e,Happy 11th  I`m going to sleep now lolz,Happy,positive,293
643381ff9d,haha. i love you too aimeeeeeee!,love,positive,294
acbc90fc39, YAY to som1 i no on twitter...slowly slowly rest of the grade will come around...hah  i hope ur ready for my constant tweets!!,i hope,positive,295
f39406c4d7,  in chicago until 8:20  ...just landed xoxo,in chicago until 8:20  ...just landed xoxo,neutral,296
531c7ad5ed,Having one of my bad days....Migraine today. My 1st since my neck surgery about 2 1/2 months,Having one of my bad days..,negative,297
a435e058ae, srry can`t go paintballing tonight  and there are no good movies out,e no good,negative,298
1dc37b5047,star trek was grtsat bggeting drunk now,star trek was grtsat bggeting drunk now,positive,299
8427d0b255,On our way to take photos at the park,On our way to take photos at the park,neutral,300
34ed05dc98,"Jon & Kate + 8 kids attracted a huge TV audience, tabloid headlines, and now a state labor investigation   http://tinyurl.com/l7zt72","Jon & Kate + 8 kids attracted a huge TV audience, tabloid headlines, and now a state labor investigation",neutral,301
d275a5e565," awh Tom, thats really cute. i love you guys for that really, `cause you care about fans  x",", thats really cute. i love you guys",positive,302
1c626211af,Field day.... Gt class...not winning...,Field day.... Gt class...not winning...,neutral,303
60648d6ba4,afaik A LITTLE SAD THAT CROCCOS IS NO LONGER AVAILABLE FOR SALSA WED NIGHTS. BUMMER!!!!IENJOYED GOING THERE WED NIGHTS.,BUMMER!!,negative,304
0d8834b2ca,thinking 53 more days is the only thing that gets me through work. ahhh i dont want to go,i dont want to go,negative,305
fda6d44f58," well then you should come, nigguh. Only thing is i may be going to like Phuket or Bali afterwards","well then you should come, nigguh. Only thing is i may be going to like Phuket or Bali afterwards",neutral,306
a618df4c69," Hahah, thanks for the Tradewinds Odyssey bump.",thanks,positive,307
6621125fab,Happy Mother`s Day to the tweetin` mamas  Nite tweeple!,Happy Mother`s Day,positive,308
eebd5237de, I`m with you...been up till 5-6 for the last few nights...,I`m with you.,positive,309
d5a8681d38,"is laying in bed, wishing i could meet Kellan Lutz.... haha im a nerd...dream on","is laying in bed, wishing i could meet Kellan Lutz.... haha im a nerd...dream on",neutral,310
8e6b515a24,watchin what a girl wants with mom and brittany..,watchin what a girl wants with mom and brittany..,neutral,311
19c5253d79,night night dollies  you are al so amazing,you are al so amazing,positive,312
69879e6134,"Oh, I`ve just watched the third episode of JONAS, it`s awesome.",it`s awesome.,positive,313
8519bcc3f1,I guess I am too freaky for followers.,too freaky,negative,314
7db722da41,sitting in awe that the price to renew my laptops warranty has doubled in a matter of weeks,sitting in awe,negative,315
e92d3d6ede, I want all the soldiers to come home so we don`t have to hear about anymore being killed.,I want all the soldiers to come home so we don`t have to hear about anymore being killed.,positive,316
7f1d96db1b,finally gonna get sum sleep  that concert was crazy!!! God Bless those ministers!!!,God Bless,positive,317
d330604d86,  they are a long way from the sea  unless they came from Gloucester docks.,they are a long way from the sea  unless they came from Gloucester docks.,neutral,318
adc2bd4e63,family comes. probably won`t be on this weekend,family comes. probably won`t be on this weekend,neutral,319
9cf994a0c3," What makes me sad is when I follow someone I converse with and have similar bios, but they don`t follow me back!",sad,negative,320
d64f91e901,My mind automatically wakes up at 7. Huge fail -- it`s SUMMER!  Good morning nonetheless. Gonna get ready for work now.,Huge fail -- it`s SUMMER!,negative,321
f34a2d7b4d, I think I`ve been killed judging bt my energy after attacking just to see what happened  #spymaster,I`ve been killed,negative,322
160666a35d,"Hanging out with sam, billy, and veronica. not going to school tomorrow to take sam to body shops. Dang car accidents",accidents,negative,323
687ee0bd2d,Wide awake and grouchy as ****.,grouchy,negative,324
11776036e5," cafe, sky dining plangi  http://plurk.com/p/sw17j","cafe, sky dining plangi",neutral,325
ff6bfcfc9f,fun fun night  miss you. night tweets,fun fun night  miss you. night tweets,neutral,326
a56fdab784,"word is marlon brando gave him 25 cent . . . yeah , tha GODFATHER","word is marlon brando gave him 25 cent . . . yeah , tha GODFATHER",neutral,327
9006dda75f, i looooove me some star trek. runs in the family,looooove,positive,328
ff84fbc83d," Maybe you have, my memory sucks.",my memory sucks.,negative,329
942050d8a6,Allies not coming over,Allies not coming over,neutral,330
f96c93fce6, I`m sorryyyyyy  I`ll be home as fast as possible where we meeting at?,m sorryyyyyy,negative,331
a6ae058496,I can`t sleep ugh!! and I have **** to do all **** day tomorrow. Wanting to take a sleeping pill but I know Ill get up late,I can`t sleep ugh!!,negative,332
38f195c8ee, i did have 1 n i still do...this job is so dead 2 me right now...,dead,negative,333
96b649ae86,i need to speak with ! but i left my phone at home,i need to speak with ! but i left my phone at home,neutral,334
5f3e8d34d2,waiting for  to wake up...... hazin a sad,a sad,negative,335
defcb95b1f, yes 7.50 here thanks for the change obama. I have to start mail ordering again,yes 7.50 here thanks for the change obama. I have to start mail ordering again,neutral,336
0182bec5d5,someone take me to LA  I NEED TO SEE THE LEMON TREE,someone take me to LA  I NEED TO SEE THE LEMON TREE,neutral,337
2ef36ff41a,Drink #7 or 8 for me (at the club). Been drinking for the past 6 hours.  http://twitpic.com/4wn9q,Drink #7 or 8 for me (at the club). Been drinking for the past 6 hours.  http://twitpic.com/4wn9q,neutral,338
bfdfcb5fa4,"is @ school, we`re gonna learn how to use skype","is @ school, we`re gonna learn how to use skype",neutral,339
d978b7f334," lemme guess - you ran 5 miles at the gym, and are waking your kids up, and then going to the beach and / or recording studio?","lemme guess - you ran 5 miles at the gym, and are waking your kids up, and then going to the beach and / or recording studio?",neutral,340
3680737a00,Not a good start to the day left my money at home . So i`ll hot a day me looking for free carparks,Not a good start,negative,341
c154d3eaa5,  hmm.. idk that song.,hmm.. idk that song.,neutral,342
e14df90efb,At pool in Orlando got new kicks  going to seaworld tommrow miss my best friend,miss my best friend,negative,343
925620087e, i think im just going to wind up going Home and go to bed,i think im just going to wind up going Home and go to bed,neutral,344
d0b0559549,gnite  Fukn Nite * wanted sum {pinga} but couldn`t get any,gnite  Fukn Nite * wanted sum {pinga} but couldn`t get any,neutral,345
453d3f1909, you`re in harlem? where? im so jealous right now! i miss living in nyc!,o jealous,negative,346
d613b282dd, The dayem computer  #twpp,The dayem computer  #twpp,neutral,347
aa957d97d4,"To make it worse, its my friends party tonight, and I`m stuck here. I haven`t seen her for months","worse,",negative,348
646c6efbdd, I missed you guys this morning. I`m in Tacoma w/ no KGW to start my day.,I missed you guys this morning.,negative,349
04f60a9213,Wish I could go hear Mint Condition tommorow night,Wish,positive,350
